species_label,year,property,lat,lng
大鳄龟,2025,year=2025;status=目击,39.947183,116.513616
红耳彩龟,2023,year=2023;status=目击,24.986648,121.559124
红耳彩龟,2023,year=2023;status=目击,25.042657,121.592574
红耳彩龟,2023,year=2023;status=目击,25.041265,121.591799
红耳彩龟,2023,year=2023;status=目击,25.042257,121.59172
红耳彩龟,2023,year=2023;status=目击,25.00025,121.550818
红耳彩龟,2023,year=2023;status=目击,25.051229,121.58997
红耳彩龟,2023,year=2023;status=目击,25.000045,121.550905
红耳彩龟,2023,year=2023;status=目击,25.043677,121.592234
红耳彩龟,2023,year=2023;status=目击,25.047156,121.60694
红耳彩龟,2023,year=2023;status=目击,22.719861,120.293789
红耳彩龟,2023,year=2023;status=目击,24.779507,121.012687
红耳彩龟,2023,year=2023;status=目击,22.719903,120.293725
红耳彩龟,2023,year=2023;status=目击,24.802137,120.978487
红耳彩龟,2023,year=2023;status=目击,24.209227,120.597778
红耳彩龟,2023,year=2023;status=目击,25.014069,121.541908
红耳彩龟,2023,year=2023;status=目击,25.120639,121.534455
红耳彩龟,2023,year=2023;status=目击,25.016436,121.540314
红耳彩龟,2023,year=2023;status=目击,25.136533,121.505655
红耳彩龟,2023,year=2023;status=目击,25.120895,121.534438
红耳彩龟,2023,year=2023;status=目击,24.208634,120.597456
红耳彩龟,2023,year=2023;status=目击,24.207326,120.597151
红耳彩龟,2023,year=2023;status=目击,24.208663,120.597513
红耳彩龟,2023,year=2023;status=目击,23.8331,120.789025
红耳彩龟,2023,year=2023;status=目击,24.208038,120.597962
红耳彩龟,2023,year=2023;status=目击,23.721508,120.483487
红耳彩龟,2023,year=2023;status=目击,24.950471,121.50552
红耳彩龟,2023,year=2023;status=目击,22.994259,120.21741
红耳彩龟,2023,year=2023;status=目击,24.726671,121.708913
红耳彩龟,2023,year=2023;status=目击,24.664842,121.814627
红耳彩龟,2023,year=2023;status=目击,23.000339,120.211142
红耳彩龟,2023,year=2023;status=目击,24.859337,121.209555
红耳彩龟,2023,year=2023;status=目击,25.05088,121.589668
红耳彩龟,2023,year=2023;status=目击,25.041263,121.591828
红耳彩龟,2023,year=2023;status=目击,25.000215,121.551009
红耳彩龟,2023,year=2023;status=目击,25.051356,121.589602
红耳彩龟,2023,year=2023;status=目击,25.051194,121.589754
红耳彩龟,2023,year=2023;status=目击,25.04349,121.591982
红耳彩龟,2023,year=2023;status=目击,25.000196,121.551144
红耳彩龟,2023,year=2023;status=目击,25.041962,121.592849
红耳彩龟,2023,year=2023;status=目击,22.618146,120.279034
红耳彩龟,2023,year=2023;status=目击,25.031097,121.534805
红耳彩龟,2023,year=2023;status=目击,25.075742,121.522912
红耳彩龟,2023,year=2023;status=目击,24.684157,121.772646
红耳彩龟,2023,year=2023;status=目击,24.684106,121.772704
红耳彩龟,2023,year=2023;status=目击,24.207068,120.598136
红耳彩龟,2023,year=2023;status=目击,22.989922,120.204085
红耳彩龟,2023,year=2023;status=目击,22.972682,120.221926
红耳彩龟,2023,year=2023;status=目击,24.758125,121.71837
红耳彩龟,2023,year=2023;status=目击,22.972675,120.222038
红耳彩龟,2023,year=2023;status=目击,22.625221,120.298748
红耳彩龟,2023,year=2023;status=目击,23.146987,120.417696
红耳彩龟,2023,year=2023;status=目击,25.016086,121.539752
红耳彩龟,2023,year=2023;status=目击,25.10967,121.489735
红耳彩龟,2023,year=2023;status=目击,22.625438,120.298853
红耳彩龟,2023,year=2023;status=目击,24.207421,120.598483
红耳彩龟,2023,year=2023;status=目击,22.62553,120.299341
红耳彩龟,2023,year=2023;status=目击,24.121171,120.674177
红耳彩龟,2023,year=2023;status=目击,24.207271,120.598538
红耳彩龟,2023,year=2023;status=目击,24.206255,120.594144
红耳彩龟,2023,year=2023;status=目击,25.023056,121.505278
红耳彩龟,2023,year=2023;status=目击,24.130681,120.642673
红耳彩龟,2023,year=2023;status=目击,23.962322,120.998952
红耳彩龟,2023,year=2023;status=目击,25.082867,121.175072
红耳彩龟,2023,year=2023;status=目击,25.031643,121.509148
红耳彩龟,2023,year=2023;status=目击,24.627234,121.794798
红耳彩龟,2023,year=2023;status=目击,24.144233,120.684085
红耳彩龟,2023,year=2023;status=目击,25.031756,121.534883
红耳彩龟,2023,year=2023;status=目击,22.972656,120.222759
红耳彩龟,2023,year=2023;status=目击,25.108069,121.506487
红耳彩龟,2023,year=2023;status=目击,25.108032,121.506462
红耳彩龟,2023,year=2023;status=目击,22.630665,120.357558
红耳彩龟,2023,year=2023;status=目击,25.051343,121.589509
红耳彩龟,2023,year=2023;status=目击,25.036369,121.520632
红耳彩龟,2023,year=2023;status=目击,25.032344,121.511131
红耳彩龟,2023,year=2023;status=目击,25.024806,121.506768
红耳彩龟,2023,year=2023;status=目击,22.796925,120.291781
红耳彩龟,2023,year=2023;status=目击,22.645989,120.287866
红耳彩龟,2023,year=2023;status=目击,25.029013,121.535511
红耳彩龟,2023,year=2023;status=目击,23.000156,120.217453
红耳彩龟,2023,year=2023;status=目击,23.190017,120.305162
红耳彩龟,2023,year=2023;status=目击,25.07908,121.606472
红耳彩龟,2023,year=2023;status=目击,25.031137,121.535171
红耳彩龟,2023,year=2023;status=目击,25.079182,121.606215
红耳彩龟,2023,year=2023;status=目击,25.031915,121.533695
红耳彩龟,2023,year=2023;status=目击,25.04244,121.591859
红耳彩龟,2023,year=2023;status=目击,25.078685,121.606464
红耳彩龟,2023,year=2023;status=目击,25.041543,121.593365
红耳彩龟,2023,year=2023;status=目击,25.029026,121.535484
红耳彩龟,2023,year=2023;status=目击,25.042981,121.592621
红耳彩龟,2023,year=2023;status=目击,25.051445,121.589448
红耳彩龟,2023,year=2023;status=目击,25.042543,121.591662
红耳彩龟,2023,year=2023;status=目击,25.032084,121.534592
红耳彩龟,2023,year=2023;status=目击,25.043734,121.59228
红耳彩龟,2023,year=2023;status=目击,25.041496,121.591496
红耳彩龟,2023,year=2023;status=目击,25.029112,121.535489
红耳彩龟,2023,year=2023;status=目击,25.051492,121.58967
红耳彩龟,2023,year=2023;status=目击,25.079912,121.606223
红耳彩龟,2023,year=2023;status=目击,25.078644,121.606341
红耳彩龟,2023,year=2023;status=目击,25.080828,121.602935
红耳彩龟,2023,year=2023;status=目击,25.050781,121.589565
红耳彩龟,2023,year=2023;status=目击,25.081631,121.602449
红耳彩龟,2023,year=2023;status=目击,25.033457,121.580671
红耳彩龟,2023,year=2023;status=目击,25.031579,121.53429
红耳彩龟,2023,year=2023;status=目击,25.051352,121.589823
红耳彩龟,2023,year=2023;status=目击,24.686266,121.727368
红耳彩龟,2023,year=2023;status=目击,24.207047,120.594212
红耳彩龟,2023,year=2023;status=目击,22.623908,120.336522
红耳彩龟,2023,year=2023;status=目击,22.835736,120.386542
红耳彩龟,2023,year=2023;status=目击,25.006847,121.414505
红耳彩龟,2023,year=2023;status=目击,24.20855,120.597357
红耳彩龟,2023,year=2023;status=目击,24.207903,120.598253
红耳彩龟,2023,year=2023;status=目击,24.208542,120.597355
红耳彩龟,2023,year=2023;status=目击,24.627357,121.794744
红耳彩龟,2023,year=2023;status=目击,25.016303,121.540069
红耳彩龟,2023,year=2023;status=目击,24.744774,121.721462
红耳彩龟,2023,year=2023;status=目击,23.727104,120.42302
红耳彩龟,2023,year=2023;status=目击,25.000427,121.550612
红耳彩龟,2023,year=2023;status=目击,25.082129,121.603621
红耳彩龟,2023,year=2023;status=目击,24.969142,121.513998
红耳彩龟,2023,year=2023;status=目击,24.20703,120.594297
红耳彩龟,2023,year=2023;status=目击,25.160015,121.705432
红耳彩龟,2023,year=2023;status=目击,24.969125,121.51403
红耳彩龟,2023,year=2023;status=目击,24.997121,121.327008
红耳彩龟,2023,year=2023;status=目击,24.988541,121.579292
红耳彩龟,2023,year=2023;status=目击,24.583822,121.871435
红耳彩龟,2023,year=2023;status=目击,25.000199,121.551177
红耳彩龟,2023,year=2023;status=目击,24.28623,120.557988
红耳彩龟,2023,year=2023;status=目击,24.22349,120.878054
红耳彩龟,2023,year=2023;status=目击,24.751938,121.753608
红耳彩龟,2023,year=2023;status=目击,25.068392,121.240476
红耳彩龟,2023,year=2023;status=目击,25.016331,121.539963
红耳彩龟,2023,year=2023;status=目击,25.08512,121.505526
红耳彩龟,2023,year=2023;status=目击,24.137039,120.718836
红耳彩龟,2023,year=2023;status=目击,23.002382,120.21179
红耳彩龟,2023,year=2023;status=目击,25.011276,121.463166
红耳彩龟,2023,year=2023;status=目击,25.011318,121.463082
红耳彩龟,2023,year=2023;status=目击,25.012744,121.460954
红耳彩龟,2023,year=2023;status=目击,25.051018,121.589672
红耳彩龟,2023,year=2023;status=目击,25.05136,121.589576
红耳彩龟,2023,year=2023;status=目击,25.051168,121.589764
红耳彩龟,2023,year=2023;status=目击,24.605155,121.745445
红耳彩龟,2023,year=2023;status=目击,25.016289,121.539887
红耳彩龟,2023,year=2023;status=目击,25.001097,121.544292
红耳彩龟,2023,year=2023;status=目击,25.05731,121.357885
红耳彩龟,2023,year=2023;status=目击,25.06985,121.64907
红耳彩龟,2023,year=2023;status=目击,25.031028,121.53489
红耳彩龟,2023,year=2023;status=目击,25.031497,121.535095
红耳彩龟,2023,year=2023;status=目击,23.674441,120.481711
红耳彩龟,2023,year=2023;status=目击,23.674384,120.481539
红耳彩龟,2023,year=2023;status=目击,24.456396,118.396692
红耳彩龟,2023,year=2023;status=目击,24.456395,118.39669
红耳彩龟,2023,year=2023;status=目击,24.456402,118.396663
红耳彩龟,2023,year=2023;status=目击,24.455671,118.396662
红耳彩龟,2023,year=2023;status=目击,25.039492,121.559847
红耳彩龟,2023,year=2023;status=目击,24.454959,118.397686
红耳彩龟,2023,year=2023;status=目击,24.454983,118.39799
红耳彩龟,2023,year=2023;status=目击,22.994574,120.314859
红耳彩龟,2023,year=2023;status=目击,24.439478,118.369498
红耳彩龟,2023,year=2023;status=目击,24.121411,120.674147
红耳彩龟,2023,year=2023;status=目击,25.031234,121.535536
红耳彩龟,2023,year=2023;status=目击,25.032359,121.509406
红耳彩龟,2023,year=2023;status=目击,25.060992,121.475557
红耳彩龟,2023,year=2023;status=目击,25.036887,121.470977
红耳彩龟,2023,year=2023;status=目击,24.688101,121.740616
红耳彩龟,2023,year=2023;status=目击,25.051677,121.453027
红耳彩龟,2023,year=2023;status=目击,24.948413,121.500253
红耳彩龟,2023,year=2023;status=目击,25.105505,121.254782
红耳彩龟,2023,year=2023;status=目击,24.989876,121.483761
红耳彩龟,2023,year=2023;status=目击,22.646017,120.287927
红耳彩龟,2023,year=2023;status=目击,22.646021,120.287929
红耳彩龟,2023,year=2023;status=目击,22.646036,120.287927
红耳彩龟,2023,year=2023;status=目击,25.002019,121.456494
红耳彩龟,2023,year=2023;status=目击,24.99641,121.258007
红耳彩龟,2022,year=2022;status=目击,25.043728,121.592232
红耳彩龟,2022,year=2022;status=目击,24.931473,121.229287
红耳彩龟,2022,year=2022;status=目击,25.022283,121.513926
红耳彩龟,2022,year=2022;status=目击,24.747125,121.092741
红耳彩龟,2022,year=2022;status=目击,24.952838,121.229348
红耳彩龟,2022,year=2022;status=目击,25.003364,121.543953
红耳彩龟,2022,year=2022;status=目击,24.92921,121.232049
红耳彩龟,2022,year=2022;status=目击,22.658158,120.297683
红耳彩龟,2022,year=2022;status=目击,22.658272,120.298061
红耳彩龟,2022,year=2022;status=目击,24.685145,121.773546
红耳彩龟,2022,year=2022;status=目击,24.180153,120.69945
红耳彩龟,2022,year=2022;status=目击,22.651573,120.351297
红耳彩龟,2022,year=2022;status=目击,22.337847,120.370303
红耳彩龟,2022,year=2022;status=目击,24.934005,121.072283
红耳彩龟,2022,year=2022;status=目击,25.046178,121.286927
红耳彩龟,2022,year=2022;status=目击,24.674938,120.835078
红耳彩龟,2022,year=2022;status=目击,25.046182,121.286908
红耳彩龟,2022,year=2022;status=目击,25.050672,121.589753
红耳彩龟,2022,year=2022;status=目击,25.003283,121.543962
红耳彩龟,2022,year=2022;status=目击,22.730214,120.311676
红耳彩龟,2022,year=2022;status=目击,25.038178,121.558463
红耳彩龟,2022,year=2022;status=目击,25.003302,121.543814
红耳彩龟,2022,year=2022;status=目击,22.701749,120.296991
红耳彩龟,2022,year=2022;status=目击,24.972779,121.420404
红耳彩龟,2022,year=2022;status=目击,24.207338,120.598205
红耳彩龟,2022,year=2022;status=目击,25.127097,121.503546
红耳彩龟,2022,year=2022;status=目击,24.681167,121.774445
红耳彩龟,2022,year=2022;status=目击,22.972778,120.222836
红耳彩龟,2022,year=2022;status=目击,25.16545,121.582222
红耳彩龟,2022,year=2022;status=目击,24.948342,121.500298
红耳彩龟,2022,year=2022;status=目击,24.936863,121.380538
红耳彩龟,2022,year=2022;status=目击,25.04241,121.591392
红耳彩龟,2022,year=2022;status=目击,25.051753,121.589094
红耳彩龟,2022,year=2022;status=目击,25.042253,121.592421
红耳彩龟,2022,year=2022;status=目击,25.051137,121.589781
红耳彩龟,2022,year=2022;status=目击,25.050929,121.589537
红耳彩龟,2022,year=2022;status=目击,25.051112,121.589618
红耳彩龟,2022,year=2022;status=目击,24.986463,121.55937
红耳彩龟,2022,year=2022;status=目击,25.04377,121.592255
红耳彩龟,2022,year=2022;status=目击,24.999984,121.550297
红耳彩龟,2022,year=2022;status=目击,25.041256,121.591623
红耳彩龟,2022,year=2022;status=目击,25.076286,121.554253
红耳彩龟,2022,year=2022;status=目击,23.48177,120.4702
红耳彩龟,2022,year=2022;status=目击,25.086595,121.210262
红耳彩龟,2022,year=2022;status=目击,25.056332,121.562325
红耳彩龟,2022,year=2022;status=目击,25.046,121.528366
红耳彩龟,2022,year=2022;status=目击,24.953292,121.216566
红耳彩龟,2022,year=2022;status=目击,24.167265,120.638715
红耳彩龟,2022,year=2022;status=目击,24.166997,120.638742
红耳彩龟,2022,year=2022;status=目击,23.000244,120.217147
红耳彩龟,2022,year=2022;status=目击,24.208787,120.598938
红耳彩龟,2022,year=2022;status=目击,23.000078,120.217353
红耳彩龟,2022,year=2022;status=目击,24.663233,121.817827
红耳彩龟,2022,year=2022;status=目击,25.031151,121.534824
红耳彩龟,2022,year=2022;status=目击,25.043764,121.592314
红耳彩龟,2022,year=2022;status=目击,25.042744,121.591798
红耳彩龟,2022,year=2022;status=目击,25.04157,121.591956
红耳彩龟,2022,year=2022;status=目击,25.000133,121.551164
红耳彩龟,2022,year=2022;status=目击,25.042442,121.591376
红耳彩龟,2022,year=2022;status=目击,25.051026,121.589653
红耳彩龟,2022,year=2022;status=目击,25.032815,121.5801
红耳彩龟,2022,year=2022;status=目击,25.043304,121.592688
红耳彩龟,2022,year=2022;status=目击,25.033064,121.580558
红耳彩龟,2022,year=2022;status=目击,25.042616,121.592392
红耳彩龟,2022,year=2022;status=目击,25.043464,121.592129
红耳彩龟,2022,year=2022;status=目击,25.042973,121.591628
红耳彩龟,2022,year=2022;status=目击,24.684425,121.772767
红耳彩龟,2022,year=2022;status=目击,24.948334,121.500233
红耳彩龟,2022,year=2022;status=目击,25.052308,121.438292
红耳彩龟,2022,year=2022;status=目击,25.024119,121.506669
红耳彩龟,2022,year=2022;status=目击,24.670599,121.764953
红耳彩龟,2022,year=2022;status=目击,25.016267,121.539966
红耳彩龟,2022,year=2022;status=目击,25.003536,121.54383
红耳彩龟,2022,year=2022;status=目击,22.657138,120.285996
红耳彩龟,2022,year=2022;status=目击,23.727803,120.423476
红耳彩龟,2022,year=2022;status=目击,23.727783,120.423496
红耳彩龟,2022,year=2022;status=目击,24.627493,121.719523
红耳彩龟,2022,year=2022;status=目击,24.997875,121.446103
红耳彩龟,2022,year=2022;status=目击,25.001917,121.441442
红耳彩龟,2022,year=2022;status=目击,24.70681,121.83635
红耳彩龟,2022,year=2022;status=目击,25.065353,121.569103
红耳彩龟,2022,year=2022;status=目击,25.033746,121.580651
红耳彩龟,2022,year=2022;status=目击,24.208426,120.597233
红耳彩龟,2022,year=2022;status=目击,24.208096,120.597954
红耳彩龟,2022,year=2022;status=目击,22.73579,120.31122
红耳彩龟,2022,year=2022;status=目击,24.803358,120.9704
红耳彩龟,2022,year=2022;status=目击,24.173195,120.532538
红耳彩龟,2022,year=2022;status=目击,24.47075,118.431122
红耳彩龟,2022,year=2022;status=目击,23.142711,121.266424
红耳彩龟,2022,year=2022;status=目击,24.982055,121.537482
红耳彩龟,2022,year=2022;status=目击,24.940237,121.027465
红耳彩龟,2022,year=2022;status=目击,25.016253,121.539963
红耳彩龟,2022,year=2022;status=目击,24.990097,121.575457
红耳彩龟,2022,year=2022;status=目击,24.793362,120.997002
红耳彩龟,2022,year=2022;status=目击,25.004185,121.597927
红耳彩龟,2022,year=2022;status=目击,25.032153,121.534247
红耳彩龟,2022,year=2022;status=目击,23.482432,120.469528
红耳彩龟,2022,year=2022;status=目击,25.031036,121.535017
红耳彩龟,2022,year=2022;status=目击,24.071867,120.55139
红耳彩龟,2022,year=2022;status=目击,25.186094,121.525222
红耳彩龟,2022,year=2022;status=目击,25.000132,121.5509
红耳彩龟,2022,year=2022;status=目击,25.041412,121.593177
红耳彩龟,2022,year=2022;status=目击,25.04241,121.591529
红耳彩龟,2022,year=2022;status=目击,25.051623,121.589887
红耳彩龟,2022,year=2022;status=目击,25.042094,121.591352
红耳彩龟,2022,year=2022;status=目击,25.05117,121.589551
红耳彩龟,2022,year=2022;status=目击,25.050949,121.589692
红耳彩龟,2022,year=2022;status=目击,25.051265,121.589082
红耳彩龟,2022,year=2022;status=目击,25.050992,121.589567
红耳彩龟,2022,year=2022;status=目击,25.042321,121.591809
红耳彩龟,2022,year=2022;status=目击,25.000217,121.551399
红耳彩龟,2022,year=2022;status=目击,22.658586,120.298254
红耳彩龟,2022,year=2022;status=目击,25.000473,121.455307
红耳彩龟,2022,year=2022;status=目击,24.071881,120.551356
红耳彩龟,2022,year=2022;status=目击,25.119257,121.626568
红耳彩龟,2022,year=2022;status=目击,24.207317,120.597463
红耳彩龟,2022,year=2022;status=目击,24.700247,121.791267
红耳彩龟,2022,year=2022;status=目击,25.016311,121.540038
红耳彩龟,2022,year=2022;status=目击,22.625247,120.298794
红耳彩龟,2022,year=2022;status=目击,24.208922,120.596767
红耳彩龟,2022,year=2022;status=目击,24.80825,120.969497
红耳彩龟,2022,year=2022;status=目击,24.190033,120.653412
红耳彩龟,2022,year=2022;status=目击,25.016078,121.539558
红耳彩龟,2022,year=2022;status=目击,24.20706,120.594362
红耳彩龟,2022,year=2022;status=目击,24.7572,121.80085
红耳彩龟,2022,year=2022;status=目击,24.207962,120.59813
红耳彩龟,2022,year=2022;status=目击,24.207808,120.598197
红耳彩龟,2022,year=2022;status=目击,25.011932,121.461563
红耳彩龟,2022,year=2022;status=目击,23.913342,121.059055
红耳彩龟,2022,year=2022;status=目击,23.154416,121.285525
红耳彩龟,2022,year=2022;status=目击,23.916603,121.044525
红耳彩龟,2022,year=2022;status=目击,25.08551,121.621427
红耳彩龟,2022,year=2022;status=目击,24.68678,121.822917
红耳彩龟,2022,year=2022;status=目击,24.986538,121.558952
红耳彩龟,2022,year=2022;status=目击,23.595714,120.599067
红耳彩龟,2022,year=2022;status=目击,24.944538,121.500179
红耳彩龟,2022,year=2022;status=目击,24.948871,121.50046
红耳彩龟,2022,year=2022;status=目击,22.658556,120.298339
红耳彩龟,2022,year=2022;status=目击,24.812408,120.911227
红耳彩龟,2022,year=2022;status=目击,25.151843,121.493136
红耳彩龟,2022,year=2022;status=目击,24.207289,120.598216
红耳彩龟,2022,year=2022;status=目击,22.970013,120.223327
红耳彩龟,2022,year=2022;status=目击,24.948422,121.500442
红耳彩龟,2022,year=2022;status=目击,25.003353,121.543992
红耳彩龟,2022,year=2022;status=目击,25.025724,121.303426
红耳彩龟,2022,year=2022;status=目击,25.001128,121.326843
红耳彩龟,2022,year=2022;status=目击,23.404007,121.216847
红耳彩龟,2022,year=2022;status=目击,24.976202,121.520089
红耳彩龟,2022,year=2022;status=目击,25.000207,121.551226
红耳彩龟,2022,year=2022;status=目击,22.972725,120.222813
红耳彩龟,2022,year=2022;status=目击,22.97272,120.222899
红耳彩龟,2022,year=2022;status=目击,22.972683,120.222901
红耳彩龟,2022,year=2022;status=目击,22.972829,120.223016
红耳彩龟,2022,year=2022;status=目击,25.032129,121.510519
红耳彩龟,2022,year=2022;status=目击,22.972825,120.222982
红耳彩龟,2022,year=2022;status=目击,22.646042,120.287335
红耳彩龟,2022,year=2022;status=目击,22.972776,120.222959
红耳彩龟,2022,year=2022;status=目击,22.972831,120.222708
红耳彩龟,2022,year=2022;status=目击,22.687497,120.457225
红耳彩龟,2022,year=2022;status=目击,23.459763,120.464311
红耳彩龟,2022,year=2022;status=目击,25.026815,121.299263
红耳彩龟,2022,year=2022;status=目击,25.02994,121.294551
红耳彩龟,2022,year=2022;status=目击,25.027746,121.295604
红耳彩龟,2022,year=2022;status=目击,22.97345,120.222152
红耳彩龟,2022,year=2022;status=目击,22.96934,120.222857
红耳彩龟,2021,year=2021;status=目击,24.620085,121.102146
红耳彩龟,2021,year=2021;status=目击,25.0947,121.688203
红耳彩龟,2021,year=2021;status=目击,25.102976,121.671323
红耳彩龟,2021,year=2021;status=目击,25.056765,121.507837
红耳彩龟,2021,year=2021;status=目击,25.166197,121.413655
红耳彩龟,2021,year=2021;status=目击,23.481997,120.470078
红耳彩龟,2021,year=2021;status=目击,23.708517,120.50467
红耳彩龟,2021,year=2021;status=目击,25.159218,121.70496
红耳彩龟,2021,year=2021;status=目击,24.724485,120.999433
红耳彩龟,2021,year=2021;status=目击,24.976333,121.520023
红耳彩龟,2021,year=2021;status=目击,25.012949,121.567189
红耳彩龟,2021,year=2021;status=目击,22.646052,120.287791
红耳彩龟,2021,year=2021;status=目击,24.45507,118.438125
红耳彩龟,2021,year=2021;status=目击,25.158571,121.704269
红耳彩龟,2021,year=2021;status=目击,24.792965,121.741782
红耳彩龟,2021,year=2021;status=目击,24.148261,120.729272
红耳彩龟,2021,year=2021;status=目击,24.976217,121.49322
红耳彩龟,2021,year=2021;status=目击,24.841055,121.098908
红耳彩龟,2021,year=2021;status=目击,24.976232,121.520181
红耳彩龟,2021,year=2021;status=目击,24.970298,121.514654
红耳彩龟,2021,year=2021;status=目击,25.00021,121.551516
红耳彩龟,2021,year=2021;status=目击,25.000244,121.551357
红耳彩龟,2021,year=2021;status=目击,22.64541,120.28764
红耳彩龟,2021,year=2021;status=目击,25.02161,121.533234
红耳彩龟,2021,year=2021;status=目击,25.031117,121.534805
红耳彩龟,2021,year=2021;status=目击,25.021616,121.533241
红耳彩龟,2021,year=2021;status=目击,24.794868,120.99472
红耳彩龟,2021,year=2021;status=目击,25.099012,121.517606
红耳彩龟,2021,year=2021;status=目击,24.948288,121.500244
红耳彩龟,2021,year=2021;status=目击,24.746246,121.747701
红耳彩龟,2021,year=2021;status=目击,22.971901,120.22417
红耳彩龟,2021,year=2021;status=目击,25.016292,121.540035
红耳彩龟,2021,year=2021;status=目击,25.049591,121.282496
红耳彩龟,2021,year=2021;status=目击,24.800912,120.977331
红耳彩龟,2021,year=2021;status=目击,24.997147,121.326728
红耳彩龟,2021,year=2021;status=目击,25.031375,121.580592
红耳彩龟,2021,year=2021;status=目击,25.086199,121.527562
红耳彩龟,2021,year=2021;status=目击,24.614767,121.855239
红耳彩龟,2021,year=2021;status=目击,25.042745,121.514045
红耳彩龟,2021,year=2021;status=目击,24.988058,121.542755
红耳彩龟,2021,year=2021;status=目击,23.85254,120.585467
红耳彩龟,2021,year=2021;status=目击,24.793651,120.99461
红耳彩龟,2021,year=2021;status=目击,25.103455,121.798919
红耳彩龟,2021,year=2021;status=目击,25.031716,121.53505
红耳彩龟,2021,year=2021;status=目击,25.041695,121.592366
红耳彩龟,2021,year=2021;status=目击,25.043587,121.59207
红耳彩龟,2021,year=2021;status=目击,22.658347,120.297958
红耳彩龟,2021,year=2021;status=目击,24.863125,121.412186
红耳彩龟,2021,year=2021;status=目击,25.031309,121.534831
红耳彩龟,2021,year=2021;status=目击,24.481622,118.306183
红耳彩龟,2021,year=2021;status=目击,23.98135,120.91831
红耳彩龟,2021,year=2021;status=目击,23.726218,120.422119
红耳彩龟,2021,year=2021;status=目击,24.803005,120.941536
红耳彩龟,2021,year=2021;status=目击,25.000412,121.551603
红耳彩龟,2021,year=2021;status=目击,25.025436,121.50654
红耳彩龟,2021,year=2021;status=目击,25.024359,121.504718
红耳彩龟,2021,year=2021;status=目击,25.063223,121.539916
红耳彩龟,2021,year=2021;status=目击,25.051242,121.589582
红耳彩龟,2021,year=2021;status=目击,25.024641,121.506821
红耳彩龟,2021,year=2021;status=目击,25.000095,121.551215
红耳彩龟,2021,year=2021;status=目击,25.080453,121.500862
红耳彩龟,2021,year=2021;status=目击,25.031504,121.534742
红耳彩龟,2021,year=2021;status=目击,24.951705,121.22831
红耳彩龟,2021,year=2021;status=目击,25.085256,121.681575
红耳彩龟,2021,year=2021;status=目击,24.830938,120.957886
红耳彩龟,2021,year=2021;status=目击,25.076923,121.664411
红耳彩龟,2021,year=2021;status=目击,24.72929,121.763445
红耳彩龟,2021,year=2021;status=目击,25.010264,121.532448
红耳彩龟,2021,year=2021;status=目击,25.076681,121.674311
红耳彩龟,2021,year=2021;status=目击,25.124932,121.504025
红耳彩龟,2021,year=2021;status=目击,25.024643,121.506201
红耳彩龟,2021,year=2021;status=目击,24.986499,121.558938
红耳彩龟,2021,year=2021;status=目击,25.031099,121.534898
红耳彩龟,2021,year=2021;status=目击,24.121267,120.674036
红耳彩龟,2021,year=2021;status=目击,24.95224,121.2287
红耳彩龟,2021,year=2021;status=目击,24.12115,120.673758
红耳彩龟,2021,year=2021;status=目击,24.120636,120.674782
红耳彩龟,2021,year=2021;status=目击,25.003464,121.543743
红耳彩龟,2021,year=2021;status=目击,25.003373,121.543969
红耳彩龟,2021,year=2021;status=目击,24.187905,120.666055
红耳彩龟,2021,year=2021;status=目击,22.655514,120.273629
红耳彩龟,2021,year=2021;status=目击,23.886389,120.614167
红耳彩龟,2021,year=2021;status=目击,25.051443,121.589804
红耳彩龟,2021,year=2021;status=目击,25.051437,121.58974
红耳彩龟,2021,year=2021;status=目击,25.051497,121.589104
红耳彩龟,2021,year=2021;status=目击,25.016358,121.54012
红耳彩龟,2021,year=2021;status=目击,25.015831,121.541375
红耳彩龟,2021,year=2021;status=目击,24.249863,120.712162
红耳彩龟,2021,year=2021;status=目击,25.076167,121.662396
红耳彩龟,2021,year=2021;status=目击,25.151847,121.493131
红耳彩龟,2021,year=2021;status=目击,24.131274,120.642202
红耳彩龟,2021,year=2021;status=目击,25.044329,121.5627
红耳彩龟,2021,year=2021;status=目击,22.679786,120.301264
红耳彩龟,2021,year=2021;status=目击,22.969794,120.222906
红耳彩龟,2021,year=2021;status=目击,24.982678,121.491988
红耳彩龟,2021,year=2021;status=目击,24.249801,120.712413
红耳彩龟,2021,year=2021;status=目击,22.971934,120.224028
红耳彩龟,2021,year=2021;status=目击,22.972755,120.222819
红耳彩龟,2021,year=2021;status=目击,23.944993,121.607909
红耳彩龟,2021,year=2021;status=目击,25.162989,121.417102
红耳彩龟,2020,year=2020;status=目击,22.659142,120.297935
红耳彩龟,2020,year=2020;status=目击,22.678942,120.293709
红耳彩龟,2020,year=2020;status=目击,23.000008,120.2173
红耳彩龟,2020,year=2020;status=目击,25.031545,121.535052
红耳彩龟,2020,year=2020;status=目击,25.031253,121.535312
红耳彩龟,2020,year=2020;status=目击,25.013611,121.531213
红耳彩龟,2020,year=2020;status=目击,25.041845,121.5159
红耳彩龟,2020,year=2020;status=目击,24.148197,120.729218
红耳彩龟,2020,year=2020;status=目击,23.549954,119.610465
红耳彩龟,2020,year=2020;status=目击,25.014093,121.541863
红耳彩龟,2020,year=2020;status=目击,24.2047,120.637444
红耳彩龟,2020,year=2020;status=目击,25.03809,121.514056
